  i          x            density        pressure        velocity

  39    3.81E-01    1.00E+01    1.00E+02    0.00E+00    2.50E+01    1.00E+01    2.50E+00    3.50E+00    3.98E+00    3.45E+00
  40    3.91E-01    1.00E+01    1.00E+02    0.00E+00    2.50E+01    1.00E+01    2.50E+00    3.50E+00    3.98E+00    3.45E+00
  41    4.01E-01    1.00E+01    1.00E+02    0.00E+00    2.50E+01    1.00E+01    2.50E+00    3.50E+00    3.98E+00    3.45E+00
  42    4.11E-01    1.00E+01    1.00E+02    0.00E+00    2.50E+01    1.00E+01    2.50E+00    3.50E+00    3.98E+00    3.45E+00
  43    4.21E-01    1.00E+01    1.00E+02    0.00E+00    2.50E+01    1.00E+01    2.50E+00    3.50E+00    3.98E+00    3.45E+00
  44    4.31E-01    1.00E+01    1.00E+02    0.00E+00    2.50E+01    1.00E+01    2.50E+00    3.50E+00    3.98E+00    3.45E+00
  45    4.41E-01    1.00E+01    1.00E+02    0.00E+00    2.50E+01    1.00E+01    2.50E+00    3.50E+00    3.98E+00    3.45E+00
  46    4.51E-01    1.00E+01    1.00E+02    0.00E+00    2.50E+01    1.00E+01    2.50E+00    3.50E+00    3.98E+00    3.45E+00
  47    4.61E-01    1.00E+01    1.00E+02    0.00E+00    2.50E+01    1.00E+01    2.50E+00    3.50E+00    3.98E+00    3.45E+00
  48    4.71E-01    1.00E+01    1.00E+02    0.00E+00    2.50E+01    1.00E+01    2.50E+00    3.50E+00    3.98E+00    3.45E+00
  49    4.81E-01    1.00E+01    1.00E+02    0.00E+00    2.50E+01    1.00E+01    2.50E+00    3.50E+00    3.98E+00    3.45E+00
  50    4.91E-01    1.00E+01    1.00E+02    0.00E+00    2.50E+01    1.00E+01    2.50E+00    3.50E+00    3.98E+00    3.45E+00
  51    5.01E-01    1.00E+01    1.00E+02    0.00E+00    2.50E+01    1.00E+01    2.50E+00    3.50E+00    3.98E+00    3.45E+00
  52    5.11E-01    9.96E+00    9.94E+01    1.60E-02    2.50E+01    9.98E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
  53    5.21E-01    9.90E+00    9.86E+01    3.69E-02    2.49E+01    9.96E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
