x1v,mass,momx,energy,rho,vx,press
0.00390625,0.9999999970644619,3.473375966759524e-09,2.499999989725616,0.9999999970644619,3.4733759769557517e-09,0.9999999958902461
0.01171875,0.9999999926729345,8.669501246957542e-09,2.4999999743552705,0.9999999926729345,8.669501310479545e-09,0.999999989742108
0.01953125,0.9999999821865105,2.1077204911207055e-08,2.4999999376527877,0.9999999821865105,2.107720528666563e-08,0.9999999750611147
0.02734375,0.9999999578085202,4.9921629863455526e-08,2.4999998523298266,0.9999999578085202,4.992163196972305e-08,0.9999999409319299
0.03515625,0.9999999026292472,1.1521061518002001e-07,2.4999996592023948,0.9999999026292472,1.1521062639816543e-07,0.9999998636809551
0.04296875,0.9999997810107623,2.59111493536049e-07,2.4999992335378156,0.9999997810107623,2.591115502786899e-07,0.9999996934151125
0.05078125,0.9999995199775419,5.679699181010178e-07,2.4999983199220885,0.9999995199775419,5.679701907394649e-07,0.9999993279687707
0.05859375,0.9999989743696333,1.2135408247073909e-06,2.499996410296767,0.9999989743696333,1.2135420693529884e-06,0.9999985641184121
0.06640625,0.999997863765396,2.527621016399369e-06,2.4999925231916644,0.999997863765396,2.5276264160023847e-06,0.9999970092753878
0.07421875,0.9999956622291536,5.132496248546878e-06,2.499984817852942,0.9999956622291536,5.132518512236049e-06,0.999993927135908
0.08203125,0.9999914124812093,1.0160800037473692e-05,2.499969943877137,0.9999914124812093,1.0160887294284263e-05,0.9999879775302061
0.08984375,0.9999834243837681,1.9612210439912825e-05,2.4999419860386816,0.9999834243837681,1.96125355297751e-05,0.9999767943385434
0.09765625,0.9999688050403598,3.690926040091487e-05,2.4998908200270065,0.9999688050403598,3.691041181972189e-05,0.9999563277383352
0.10546875,0.9999427573915461,6.772671703408998e-05,2.499799658657035,0.9999427573915461,6.773059410996896e-05,0.9999198625453797
0.11328125,0.9998975812559568,0.00012117210616742567,2.499641558576969,0.9998975812559568,0.00012118451773352941,0.9998566204939507
0.12109375,0.999821322829963,0.0002113798922781477,2.4993747013575285,0.999821322829963,0.000211417667788724,0.9997498716051223
0.12890625,0.9996960543715623,0.00035953792689228097,2.4989363912084,0.9996960543715623,0.00035964724009868865,0.9995745306219952
0.13671875,0.9994958322474258,0.0005962830538661823,2.4982359504586418,0.9994958322474258,0.0005965838321960827,0.9992943090368906
0.14453125,0.9991844798475085,0.0009642811851943105,2.4971470486379737,0.9991844798475085,0.0009650682177744347,0.9988586333357643
0.15234375,0.9987134619910653,0.00152065728010687,2.49550043686596,0.9987134619910653,0.0015226161837002194,0.9981997116709068
0.16015625,0.9980202342760077,0.002338792808163212,2.4930784869507607,0.9980202342760077,0.002343432255018195,0.9972302986198032
0.16796875,0.9970275253594321,0.0035089111957426608,2.489613212085354,0.9970275253594321,0.0035193724410744684,0.9958428150010693
0.17578125,0.9956439985248468,0.0051368823922751175,2.4847894093500567,0.9956439985248468,0.005159356557048462,0.9939104631384518
0.18359375,0.9937666093119696,0.007340840284428039,2.478254088814106,0.9937666093119696,0.007386885628518391,0.9912907903361226
0.19140625,0.9912847282419409,0.010245526926242239,2.4696324287255966,0.9912847282419409,0.010335604528491872,0.9878317927473392
0.19921875,0.9880857748136601,0.013974704576105895,2.4585492728420264,0.9880857748136601,0.0141432099644804,0.9833801797006081
0.20703125,0.9840617912830782,0.018642406762749777,2.444653964376279,0.9840617912830782,0.018944345698497955,0.9777909521108382
0.21484375,0.9791161640496392,0.024344107853263675,2.4276454474940725,0.9791161640496392,0.024863349975324765,0.9709371237829503
0.22265625,0.9731696444331438,0.03114897789229182,2.4072943372299926,0.9731696444331438,0.03200775740434816,0.962718333106443
0.23046875,0.9661649451733224,0.03909422441056332,2.383459142025399,0.9661649451733224,0.04046330246803782,0.9530672805247439
0.23828125,0.9580694532554516,0.048182154397199216,2.3560948729045004,0.9580694532554516,0.0502908784258591,0.9419533245879828
0.24609375,0.9488759251707949,0.05838012490379406,2.325253582562358,0.9488759251707949,0.06152556235767686,0.9293830590218995
0.25390625,0.9386013332601575,0.06962311156350327,2.2910776042062273,0.9386013332601575,0.07417751189599625,0.9153981478452431
0.26171875,0.9272842496872034,0.08181830453527524,2.2537871447494253,0.9272842496872034,0.0882343300480674,0.9000710212425022
0.26953125,0.9149812621609595,0.09485098380402669,2.213664315888101,0.9149812621609595,0.10366440027417842,0.8834991922849482
0.27734375,0.9017629204821822,0.1085909226613892,2.1710356862132194,0.9017629204821822,0.1204207006020213,0.8657989554881068
0.28515625,0.8877096438910271,0.1228986783409547,2.12625512565729,0.8877096438910271,0.13844468085562606,0.8470991166028174
0.29296875,0.8729079110045844,0.13763129917315292,2.079688238588985,0.8729079110045844,0.15766989557324576,0.8275352329219455
0.30078125,0.8574469374152905,0.15264716069280954,2.0316991752299263,0.8574469374152905,0.1780251978658329,0.8072446618947714
0.30859375,0.8414159416909617,0.1678098057905794,1.9826401632298734,0.8414159416909617,0.19943739769576793,0.7863625550970081
0.31640625,0.8249020192667731,0.18299078920778342,1.9328437580523248,0.8249020192667731,0.22183336315558738,0.7650188107816381
0.32421875,0.8079885881426482,0.19807161041090046,1.8826175823947768,0.8079885881426482,0.24514159397500235,0.7433359148984459
0.33203125,0.7907543378841804,0.21294486544953828,1.832241198703957,0.7907543378841804,0.26929332568609665,0.7214275532806458
0.33984375,0.773272599252047,0.2275147660479799,1.7819647119418534,0.773272599252047,0.2942232354644986,0.6993978586602242
0.34765625,0.7556110504438738,0.2416971719333403,1.7320087072365358,0.7556110504438738,0.3198698216382072,0.6773411566392589
