x1v,mass,momx,energy,rho,vx,press
0.00390625,1.0,0.0,2.5000000000000004,1.0,0.0,1.0
0.01171875,1.0,0.0,2.5000000000000004,1.0,0.0,1.0
0.01953125,1.0,0.0,2.5000000000000004,1.0,0.0,1.0
0.02734375,1.0,0.0,2.5000000000000004,1.0,0.0,1.0
0.03515625,1.0,0.0,2.5000000000000004,1.0,0.0,1.0
0.04296875,1.0,0.0,2.5000000000000004,1.0,0.0,1.0
0.05078125,1.0,0.0,2.5000000000000004,1.0,0.0,1.0
0.05859375,1.0,0.0,2.5000000000000004,1.0,0.0,1.0
0.06640625,1.0,0.0,2.5000000000000004,1.0,0.0,1.0
0.07421875,0.9999999999999983,1.9741979074204816e-15,2.4999999999999947,0.9999999999999983,1.9741979074204848e-15,0.9999999999999977
0.08203125,0.9999999999999264,8.701653025470565e-14,2.499999999999743,0.9999999999999264,8.701653025471205e-14,0.999999999999897
0.08984375,0.9999999999983701,1.9286883110198493e-12,2.4999999999942957,0.9999999999983701,1.928688311022993e-12,0.999999999997718
0.09765625,0.9999999999763781,2.7949843068241542e-11,2.499999999917324,0.9999999999763781,2.794984306890177e-11,0.9999999999669293
0.10546875,0.9999999997481207,2.9802734444711e-10,2.4999999991184234,0.9999999997481207,2.980273445221769e-10,0.9999999996473692
0.11328125,0.9999999978928513,2.4932119346765306e-09,2.4999999926249803,0.9999999978928513,2.493211939930099e-09,0.9999999970499919
0.12109375,0.9999999855989679,1.7039530741256242e-08,2.4999999495963885,0.9999999855989679,1.7039530986643076e-08,0.9999999798385552
0.12890625,0.9999999173279094,9.78189262799297e-08,2.4999997106477077,0.9999999173279094,9.781893436682551e-08,0.9999998842590809
0.13671875,0.9999995932033509,4.813280489409809e-07,2.4999985762122683,0.9999995932033509,4.81328244743698e-07,0.9999994304848607
0.14453125,0.9999982577324992,2.0614746813267536e-06,2.499993902072751,0.9999982577324992,2.0614782729733523e-06,0.9999975608282502
0.15234375,0.9999934266154257,7.777680173329697e-06,2.4999769932715914,0.9999934266154257,7.777731299348643e-06,0.9999907972965377
0.16015625,0.9999779409201125,2.6100092476868188e-05,2.4999227944450855,0.9999779409201125,2.610066823359387e-05,0.999969117641788
0.16796875,0.9999336339963988,7.852051313412803e-05,2.4997677293100544,0.9999336339963988,7.852572457264781e-05,0.9999070904908455
0.17578125,0.9998198017644316,0.00021317988727830473,2.499369377498331,0.9998198017644316,0.0002132183088413488,0.9997477419085612
0.18359375,0.9995558756558134,0.0005253009796744511,2.4984459732798157,0.9995558756558134,0.0005255343822873319,0.9993783340991809
0.19140625,0.9990012014244442,0.0011808552570193298,2.496506164164044,0.9990012014244442,0.0011820358727653037,0.9986021865029624
0.19921875,0.9979400476274951,0.0024335268443962557,2.4927981144573432,0.9979400476274951,0.0024385501415458053,0.997118058927491
0.20703125,0.9960836008228856,0.004620527137255081,2.4863201541173194,0.9960836008228856,0.004638694115070227,0.9945237750045196
0.21484375,0.9930978659147158,0.008126243423835586,2.4759250471049494,0.9930978659147158,0.008182721665956579,0.9903567198843541
0.22265625,0.9886552947546382,0.013316557592708361,2.4605096202164556,0.9886552947546382,0.013469363552048976,0.9841679749754865
0.23046875,0.9824942887050084,0.020464086464135174,2.4392311697917792,0.9824942887050084,0.02082870780969951,0.9756072198212008
0.23828125,0.9744647499198219,0.029692415930966335,2.4116697703721774,0.9744647499198219,0.03047048744801636,0.9644869596714857
0.24609375,0.96454477147769,0.04095851897419846,2.3778813836785098,0.96454477147769,0.04246409309901674,0.95080470019882
0.25390625,0.9528278555746975,0.05407375778260103,2.3383405592288105,0.9528278555746975,0.05675081544502756,0.934722477721856
0.26171875,0.939491408398622,0.06874879137703822,2.293814510080629,0.939491408398622,0.07317660466339083,0.9165196434067148
0.26953125,0.9247601675638836,0.08464392151751861,2.245221065426987,0.9247601675638836,0.0915306740995322,0.8965389231318094
0.27734375,0.9088744903308629,0.10141161597543893,2.1935082003411486,0.9088744903308629,0.11157934022168614,0.8751401918961884
0.28515625,0.8920678083298105,0.11872571548107656,2.1395708433689196,0.8920678083298105,0.13309046058209728,0.8526680853163044
0.29296875,0.8745533098714482,0.13629764385507165,2.0842042179086184,0.8745533098714482,0.15584829685809118,0.8294333360313304
0.30078125,0.8565178601812573,0.1538826749574187,2.028085225837508,0.8565178601812573,0.17966078947245054,0.8057047537612065
0.30859375,0.8381207439621599,0.17127978046930753,1.9717720167496184,0.8381207439621599,0.2043617005105897,0.7817082012598895
0.31640625,0.8194951896399864,0.18832796023954618,1.9157136034789768,0.8194951896399864,0.2298097202038255,0.7576295222217491
0.32421875,0.8007512331924094,0.20490105673225265,1.8602638932101705,0.8007512331924094,0.25588603331319226,0.7336192935582886
0.33203125,0.781979021387035,0.22090226507990657,1.8056967120182021,0.781979021387035,0.282491293293369,0.7097980914965092
0.33984375,0.7632520527709715,0.23625898269339016,1.7522199914741055,0.7632520527709715,0.30954254474083176,0.6862615552454836
0.34765625,0.7446301141806946,0.2509182821538359,1.6999882990482231,0.7446301141806946,0.33697036605874786,0.6630849145416471
0.35546875,0.7261618246183088,0.2648430842289885,1.6491134789329087,0.7261618246183088,0.3647163417991541,0.640326871407003
0.36328125,0.7078867821867985,0.27800900105119275,1.5996734747932366,0.7078867821867985,0.3927308830267595,0.61803284582285
0.37109375,0.6898373507046769,0.2904017724793169,1.5517195432654243,0.6898373507046769,0.42097136692101134,0.596237651082789
0.37890625,0.6720401392378564,0.3020152046782174,1.505282111748967,0.6720401392378564,0.4494005447661581,0.5749676851975759
