x1v,mass,momx,energy,rho,vx,press
0.00390625,0.9999999999960687,4.651706091657424e-12,2.499999999986241,0.9999999999960687,4.6517060916757115e-12,0.9999999999944961
0.01171875,0.9999999999857421,1.6870234500464664e-11,2.4999999999500977,0.9999999999857421,1.68702345007052e-11,0.9999999999800389
0.01953125,0.999999999950178,5.895023221789281e-11,2.499999999825624,0.999999999950178,5.895023222082983e-11,0.9999999999302494
0.02734375,0.9999999998322231,1.98516292149954e-10,2.4999999994127817,0.9999999998322231,1.9851629218326045e-10,0.9999999997651124
0.03515625,0.9999999994554096,6.443680875522268e-10,2.4999999980939345,0.9999999994554096,6.443680879031435e-10,0.9999999992375735
0.04296875,0.9999999982958627,2.016362335512994e-09,2.4999999940355204,0.9999999982958627,2.016362338949152e-09,0.999999997614208
0.05078125,0.999999994858444,6.0835709327628835e-09,2.4999999820045553,0.999999994858444,6.083570964041904e-09,0.999999992801822
0.05859375,0.9999999850414898,1.7699147660711843e-08,2.499999947645216,0.9999999850414898,1.769914792546473e-08,0.9999999790580861
0.06640625,0.9999999580314267,4.965788300142368e-08,2.4999998531100003,0.9999999580314267,4.965788508549427e-08,0.9999999412439994
0.07421875,0.9999998864386372,1.3436759818355442e-07,2.499999602535273,0.9999998864386372,1.343676134425237e-07,0.9999998410141054
0.08203125,0.9999997036354182,3.506631806929523e-07,2.4999989627242387,0.9999997036354182,3.5066328461713e-07,0.9999995850896708
0.08984375,0.9999992540312026,8.826414455779991e-07,2.4999973891108613,0.9999992540312026,8.82642104001468e-07,0.9999989556441885
0.09765625,0.9999981890192994,2.14277708081995e-06,2.499993661576825,0.9999981890192994,2.1427809613549165e-06,0.9999974646298113
0.10546875,0.9999957596952085,5.017174238066037e-06,2.4999851589817803,0.9999957596952085,5.017195512504209e-06,0.9999940635876775
0.11328125,0.999990424676672,1.1329566999739064e-05,2.4999664866051376,0.999990424676672,1.1329675485045034e-05,0.9999865946163827
0.12109375,0.9999791474721195,2.46725478491654e-05,2.499927017228347,0.9999791474721195,2.4673062344885845e-05,0.9999708067695892
0.12890625,0.9999562091756143,5.18118887854642e-05,2.4998467366686397,0.9999562091756143,5.1814157770147806e-05,0.9999386941305377
0.13671875,0.9999113263948137,0.00010491163826051783,2.4996896603332726,0.9999113263948137,0.00010492094197870262,0.9998758619318232
0.14453125,0.9998268739994169,0.00020481446602926655,2.499394124890508,0.9998268739994169,0.00020484993087851926,0.999757641564957
0.15234375,0.9996741136557202,0.0003854873899153641,2.4988596229926006,0.9996741136557202,0.0003856130559444724,0.9995438194672459
0.16015625,0.9994085677395856,0.0006994510746124814,2.497930703709147,0.9994085677395856,0.0006998649973498489,0.9991721835793936
0.16796875,0.9989650684024117,0.0012235312388776752,2.496379863127754,0.9989650684024117,0.0012247988218791269,0.9985516455351774
0.17578125,0.9982534943515631,0.0020636718000858643,2.493893094047885,0.9982534943515631,0.0020672823203352437,0.9975563843807084
0.18359375,0.9971566209449645,0.0033570290866984233,2.490063269870634,0.9971566209449645,0.003366601611206376,0.996023047592347
0.19140625,0.9955316076010204,0.005269433042044696,2.4843969101868533,0.9955316076010204,0.005293084621132922,0.9937531857637416
0.19921875,0.9932162049575728,0.007986851977109723,2.476338264224303,0.9932162049575728,0.00804140320832854,0.9905224605902982
0.20703125,0.9900397376417583,0.011700812442064137,2.4653108440052693,0.9900397376417583,0.011818528082453622,0.9860966803260207
0.21484375,0.9858375624814434,0.01658949788793517,2.4507714519306956,0.9858375624814434,0.01682782084928666,0.9802527477525904
0.22265625,0.9804665272821234,0.022797817157445756,2.4322672874614155,0.9804665272821234,0.023252009653651155,0.9728008959716407
0.23046875,0.9738184847924534,0.030420383686071504,2.4094849068308455,0.9738184847924534,0.03123824836058118,0.963603906832176
0.23828125,0.9658293813547019,0.03949073031539493,2.3822816029539267,0.9658293813547019,0.040887894982035045,0.9525897026147905
0.24609375,0.956482636865071,0.04997844514239499,2.3506944429349033,0.956482636865071,0.052252328705309624,0.9397554791452088
0.25390625,0.9458069534167823,0.06179393957731424,2.314927779300266,0.9458069534167823,0.06533462177887364,0.9251636549860042
0.26171875,0.9338698148552115,0.07479898567452313,2.27532447075488,0.9338698148552115,0.08009573120865897,0.9089315724116984
0.26953125,0.920768482676416,0.0888204080079875,2.232328142226749,0.920768482676416,0.096463345215522,0.8912176741547277
0.27734375,0.9066202624845787,0.10366438919603783,2.186443594147732,0.9066202624845787,0.11434157550367029,0.8722068077422325
0.28515625,0.8915534084070181,0.11912946498425228,2.138200740858378,0.8915534084070181,0.13362011054066486,0.8520966778873819
0.29296875,0.8756994920940535,0.1350170909954163,2.0881252081690387,0.8756994920940535,0.1541819907563849,0.8310866424924533
0.30078125,0.8591875694433856,0.15113939059042564,2.036716695692201,0.8591875694433856,0.17590965694294144,0.8093693026070149
0.30859375,0.8421401208389447,0.1673242105843826,1.9844347717254298,0.8421401208389447,0.19868927562516944,0.7871248034510588
0.31640625,0.8246705331142039,0.18341790101603964,1.9316909637957307,0.8246705331142039,0.22241355020094933,0.7645174602112154
0.32421875,0.8068818056685227,0.19928634180057578,1.8788457100876523,0.8068818056685227,0.2469833132938991,0.7416942038366354
0.33203125,0.7888661583296182,0.21481472681843236,1.8262087683312735,0.7888661583296182,0.27230820405997774,0.7187843448393968
0.33984375,0.7707052577160873,0.22990654182922315,1.774041881544965,0.7707052577160873,0.29830669964615214,0.6959002202739587
0.34765625,0.7524708353562714,0.2444820770288768,1.72256276256145,0.7524708353562714,0.32490571799121254,0.6731383800699698
