x1v,mass,momx,energy,rho,vx,press
0.00390625,0.999999986100762,1.6445798455764737e-08,2.4999999513526694,0.999999986100762,1.6445798684348807e-08,0.9999999805410675
0.01171875,0.9999999701440146,3.532607532499759e-08,2.499999895504056,0.9999999701440146,3.532607637969241e-08,0.999999958201622
0.01953125,0.9999999369243806,7.463207166425451e-08,2.499999779235347,0.9999999369243806,7.463207637171895e-08,0.9999999116941376
0.02734375,0.9999998689615741,1.5504673067994024e-07,2.499999541365565,0.9999998689615741,1.5504675099702244e-07,0.999999816546221
0.03515625,0.9999997323564749,3.166799920123524e-07,2.4999990632478792,0.9999997323564749,3.166800767697245e-07,0.9999996252991314
0.04296875,0.9999994626638099,6.357843765735804e-07,2.499998119324175,0.9999994626638099,6.357847182037186e-07,0.999999247729589
0.05078125,0.999998939835178,1.254402506486104e-06,2.4999962894262913,0.999998939835178,1.2544038363609239e-06,0.9999985157702015
0.05859375,0.999997944859439,2.4316698787296106e-06,2.49999280701958,0.999997944859439,2.43167487616328e-06,0.9999971228066492
0.06640625,0.9999960866421249,4.6303290002293135e-06,2.499986303288058,0.9999960866421249,4.630347120434681e-06,0.999994521310935
0.07421875,0.9999926819953142,8.658716839702454e-06,2.4999743871215503,0.9999926819953142,8.658780204696565e-06,0.9999897548336252
0.08203125,0.9999865642385781,1.5897199695236713e-05,2.499952975286871,0.9999865642385781,1.589741328908889e-05,0.9999811900642035
0.08984375,0.9999757871341552,2.8648390569367833e-05,2.499915256396184,0.9999757871341552,2.8649084245801253e-05,0.9999661023943233
0.09765625,0.9999571817304609,5.066124667294215e-05,2.499850140396323,0.9999571817304609,5.06634159927439e-05,0.9999400556451945
0.10546875,0.9999257163329487,8.788769607077381e-05,2.4997400198768243,0.9999257163329487,8.789422517613252e-05,0.9998960064057654
0.11328125,0.9998736078881384,0.00014953238682142585,2.499557663442083,0.9998736078881384,0.00014955128892466465,0.9998230609042806
0.12109375,0.9997891416976894,0.0002494452110906723,2.499262093107452,0.9997891416976894,0.00024949781977738074,0.9997048247957734
0.12890625,0.9996551816764695,0.0004078748856592654,2.4987933891719294,0.9996551816764695,0.00040801557690646863,0.9995173223849102
0.13671875,0.9994474008745258,0.0006535430384762703,2.4980665376277083,0.9994474008745258,0.0006539043854678235,0.9992265295801512
0.14453125,0.9991323340082648,0.0010259086794118459,2.4969646960252625,0.9991323340082648,0.0010267995985037948,0.9987856677295808
0.15234375,0.9986654458319181,0.0015773775340437036,2.4953325888403404,0.9986654458319181,0.0015794854429249838,0.9981325372471653
0.16015625,0.9979895068065604,0.002375086993243191,2.4929711011340956,0.9979895068065604,0.0023798717091156273,0.9971873099731696
0.16796875,0.9970336450783517,0.0035017973803723934,2.489634426348646,0.9970336450783517,0.00351221585917214,0.995851310725799
0.17578125,0.9957134681511878,0.005055386658299465,2.4850312170273474,0.9957134681511878,0.005077150023576724,0.9940073534196404
0.18359375,0.9939325877743425,0.00714652066417554,2.4788309666064303,0.9939325877743425,0.007190146245409201,0.9915221097368278
0.19140625,0.9915857224257509,0.009894277674246853,2.4706762529995783,0.9915857224257509,0.009978237332867334,0.9882507557096569
0.19921875,0.9885633073755851,0.013419830412875563,2.4602005455400615,0.9885633073755851,0.01357508448144026,0.984043783149708
0.20703125,0.9847572601631981,0.017838670454960164,2.4470501914005087,0.9847572601631981,0.018114789478174412,0.9787554478082308
0.21484375,0.9800673004725664,0.023252203685127995,2.430908229399168,0.9800673004725664,0.023725109157214312,0.9722529595455519
0.22265625,0.9744070792551202,0.029739749866693466,2.4115171126810355,0.9744070792551202,0.030520868023072908,0.9644253084762698
0.23046875,0.9677093771032418,0.03735197624452568,2.388697443993727,0.9677093771032418,0.038598340708793935,0.955190632736444
